DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Sweden,2023,-1.2,p,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Sweden,2024,-2.4,p,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2007,-8.1,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2008,-11.2,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2009,-15.0,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2010,-15.2,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2011,-20.0,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2012,-21.9,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2013,-17.9,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2014,-17.3,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2015,-18.1,,
ESTAT:EARN_GR_GPGR2(1.0),26/02/26 23:00:00,Annual,Percentage,Transportation and storage,Slovenia,2016,-20.2,,
