country,eu_region,sector,year,gpg_pct,eu_sector_avg,vs_sector_avg,flag_code,flag_note
Belgium,Western,Professional & scientific,2020,6.5,16.96,-10.46,,
Belgium,Western,Professional & scientific,2021,7.0,16.07,-9.07,,
Belgium,Western,Professional & scientific,2022,7.6,15.54,-7.94,,
Belgium,Western,Professional & scientific,2023,7.6,15.65,-8.05,p,provisional
Belgium,Western,Professional & scientific,2024,7.6,15.69,-8.09,p,provisional
Belgium,Western,Real estate,2007,19.0,14.16,4.84,,
Belgium,Western,Real estate,2008,18.5,17.98,0.52,,
Belgium,Western,Real estate,2009,18.2,17.5,0.7,,
Belgium,Western,Real estate,2010,17.8,17.63,0.17,,
Belgium,Western,Real estate,2011,14.2,17.0,-2.8,,
Belgium,Western,Real estate,2012,10.8,14.48,-3.68,,
Belgium,Western,Real estate,2013,7.2,14.22,-7.02,,
Belgium,Western,Real estate,2014,3.6,13.87,-10.27,,
Belgium,Western,Real estate,2015,5.3,12.5,-7.2,,
Belgium,Western,Real estate,2016,6.9,12.42,-5.52,,
Belgium,Western,Real estate,2017,8.5,10.75,-2.25,,
Belgium,Western,Real estate,2018,10.1,10.39,-0.29,,
Belgium,Western,Real estate,2019,7.9,10.93,-3.03,,
Belgium,Western,Real estate,2020,5.6,11.7,-6.1,,
Belgium,Western,Real estate,2021,3.0,12.03,-9.03,,
Belgium,Western,Real estate,2022,0.8,12.41,-11.61,,
Belgium,Western,Real estate,2023,0.7,11.47,-10.77,p,provisional
Belgium,Western,Real estate,2024,0.7,10.25,-9.55,p,provisional
Belgium,Western,Transport & storage,2007,5.5,2.8,2.7,,
Belgium,Western,Transport & storage,2008,5.0,8.5,-3.5,,
Belgium,Western,Transport & storage,2009,4.6,7.94,-3.34,,
Belgium,Western,Transport & storage,2010,4.1,7.67,-3.57,,
Belgium,Western,Transport & storage,2011,4.5,5.31,-0.81,,
Belgium,Western,Transport & storage,2012,4.9,4.83,0.07,,
Belgium,Western,Transport & storage,2013,5.3,4.43,0.87,,
Belgium,Western,Transport & storage,2014,5.6,4.97,0.63,,
Belgium,Western,Transport & storage,2015,5.3,2.81,2.49,,
Belgium,Western,Transport & storage,2016,4.7,3.07,1.63,,
Belgium,Western,Transport & storage,2017,4.1,3.5,0.6,,
Belgium,Western,Transport & storage,2018,3.6,3.79,-0.19,,
Belgium,Western,Transport & storage,2019,2.5,3.24,-0.74,,
Belgium,Western,Transport & storage,2020,1.2,3.29,-2.09,,
Belgium,Western,Transport & storage,2021,-0.5,4.28,-4.78,,
Belgium,Western,Transport & storage,2022,-1.5,4.04,-5.54,,
Belgium,Western,Transport & storage,2023,-1.7,3.9,-5.6,p,provisional
Belgium,Western,Transport & storage,2024,-1.7,3.95,-5.65,p,provisional
Belgium,Western,Water & waste,2007,1.7,6.97,-5.27,,
Belgium,Western,Water & waste,2008,1.1,5.31,-4.21,,
Belgium,Western,Water & waste,2009,0.0,3.74,-3.74,,
Belgium,Western,Water & waste,2010,-0.5,3.05,-3.55,,
Belgium,Western,Water & waste,2011,-1.0,1.55,-2.55,,
Belgium,Western,Water & waste,2012,-1.2,2.02,-3.22,,
Belgium,Western,Water & waste,2013,-1.6,2.59,-4.19,,
Belgium,Western,Water & waste,2014,-2.0,3.25,-5.25,,
Belgium,Western,Water & waste,2015,1.6,2.6,-1.0,,
Belgium,Western,Water & waste,2016,5.0,2.64,2.36,,
Belgium,Western,Water & waste,2017,8.4,3.16,5.24,,
Belgium,Western,Water & waste,2018,11.8,1.56,10.24,,
Belgium,Western,Water & waste,2019,8.3,1.94,6.36,,
Belgium,Western,Water & waste,2020,4.6,1.04,3.56,,
Belgium,Western,Water & waste,2021,0.6,0.78,-0.18,,
Belgium,Western,Water & waste,2022,-3.1,-1.37,-1.73,,
Belgium,Western,Water & waste,2023,-3.2,-1.89,-1.31,p,provisional
Belgium,Western,Water & waste,2024,-3.2,-2.09,-1.11,p,provisional
Belgium,Western,Wholesale & retail,2007,18.6,21.37,-2.77,,
Belgium,Western,Wholesale & retail,2008,18.2,23.33,-5.13,,
Belgium,Western,Wholesale & retail,2009,17.6,22.7,-5.1,,
Belgium,Western,Wholesale & retail,2010,17.1,21.78,-4.68,,
Belgium,Western,Wholesale & retail,2011,15.6,21.61,-6.01,,
Belgium,Western,Wholesale & retail,2012,14.6,21.6,-7.0,,
Belgium,Western,Wholesale & retail,2013,13.3,20.83,-7.53,,
Belgium,Western,Wholesale & retail,2014,12.1,20.74,-8.64,,
Belgium,Western,Wholesale & retail,2015,11.6,21.34,-9.74,,
Belgium,Western,Wholesale & retail,2016,11.1,20.98,-9.88,,
Belgium,Western,Wholesale & retail,2017,10.6,20.74,-10.14,,
Belgium,Western,Wholesale & retail,2018,10.2,20.36,-10.16,,
Belgium,Western,Wholesale & retail,2019,9.6,19.38,-9.78,,
Belgium,Western,Wholesale & retail,2020,9.0,18.61,-9.61,,
Belgium,Western,Wholesale & retail,2021,8.2,18.39,-10.19,,
Belgium,Western,Wholesale & retail,2022,7.6,17.95,-10.35,,
Belgium,Western,Wholesale & retail,2023,7.7,17.79,-10.09,p,provisional
Belgium,Western,Wholesale & retail,2024,7.7,17.37,-9.67,p,provisional
Bulgaria,Eastern,Accommodation & food,2007,8.0,15.4,-7.4,,
Bulgaria,Eastern,Accommodation & food,2008,11.2,15.4,-4.2,,
Bulgaria,Eastern,Accommodation & food,2009,9.7,15.2,-5.5,,
Bulgaria,Eastern,Accommodation & food,2010,9.6,14.7,-5.1,,
Bulgaria,Eastern,Accommodation & food,2011,11.5,13.27,-1.77,,
Bulgaria,Eastern,Accommodation & food,2012,13.2,12.87,0.33,,
Bulgaria,Eastern,Accommodation & food,2013,8.5,11.47,-2.97,,
Bulgaria,Eastern,Accommodation & food,2014,11.7,11.03,0.67,,
Bulgaria,Eastern,Accommodation & food,2015,10.7,10.94,-0.24,,
Bulgaria,Eastern,Accommodation & food,2016,9.2,11.27,-2.07,,
Bulgaria,Eastern,Accommodation & food,2017,8.5,10.37,-1.87,,
Bulgaria,Eastern,Accommodation & food,2018,6.8,9.52,-2.72,,
Bulgaria,Eastern,Accommodation & food,2019,6.8,9.92,-3.12,,
Bulgaria,Eastern,Accommodation & food,2020,2.9,9.77,-6.87,,
Bulgaria,Eastern,Accommodation & food,2021,4.9,9.17,-4.27,,
Bulgaria,Eastern,Accommodation & food,2022,5.8,9.5,-3.7,,
Bulgaria,Eastern,Accommodation & food,2023,7.3,9.0,-1.7,p,provisional
Bulgaria,Eastern,Accommodation & food,2024,4.2,8.01,-3.81,p,provisional
Bulgaria,Eastern,Admin & support,2007,-15.3,9.1,-24.4,,
Bulgaria,Eastern,Admin & support,2008,-13.0,12.91,-25.91,,
Bulgaria,Eastern,Admin & support,2009,-4.2,9.83,-14.03,,
Bulgaria,Eastern,Admin & support,2010,-7.5,9.81,-17.31,,
Bulgaria,Eastern,Admin & support,2011,-15.7,8.95,-24.65,,
Bulgaria,Eastern,Admin & support,2012,-14.9,8.93,-23.83,,
Bulgaria,Eastern,Admin & support,2013,-14.5,8.22,-22.72,,
Bulgaria,Eastern,Admin & support,2014,-27.9,8.16,-36.06,,
Bulgaria,Eastern,Admin & support,2015,-28.5,7.7,-36.2,,
Bulgaria,Eastern,Admin & support,2016,-27.9,6.76,-34.66,,
Bulgaria,Eastern,Admin & support,2017,-29.2,6.72,-35.92,,
Bulgaria,Eastern,Admin & support,2018,-33.2,7.19,-40.39,,
Bulgaria,Eastern,Admin & support,2019,-30.3,7.36,-37.66,,
Bulgaria,Eastern,Admin & support,2020,-27.3,7.65,-34.95,,
Bulgaria,Eastern,Admin & support,2021,-23.5,7.45,-30.95,,
Bulgaria,Eastern,Admin & support,2022,-21.9,7.76,-29.66,,
Bulgaria,Eastern,Admin & support,2023,-17.1,7.06,-24.16,p,provisional
Bulgaria,Eastern,Admin & support,2024,-17.9,7.31,-25.21,p,provisional
Bulgaria,Eastern,Arts & entertainment,2007,23.1,22.76,0.34,,
Bulgaria,Eastern,Arts & entertainment,2008,20.9,18.84,2.06,,
Bulgaria,Eastern,Arts & entertainment,2009,16.5,18.18,-1.68,,
Bulgaria,Eastern,Arts & entertainment,2010,18.3,17.91,0.39,,
Bulgaria,Eastern,Arts & entertainment,2011,18.5,18.58,-0.08,,
Bulgaria,Eastern,Arts & entertainment,2012,18.9,17.99,0.91,,
Bulgaria,Eastern,Arts & entertainment,2013,16.1,17.53,-1.43,,
Bulgaria,Eastern,Arts & entertainment,2014,13.2,18.99,-5.79,,
Bulgaria,Eastern,Arts & entertainment,2015,12.6,18.9,-6.3,,
Bulgaria,Eastern,Arts & entertainment,2016,17.8,17.73,0.07,,
Bulgaria,Eastern,Arts & entertainment,2017,20.2,16.89,3.31,,
Bulgaria,Eastern,Arts & entertainment,2018,23.5,15.3,8.2,,
Bulgaria,Eastern,Arts & entertainment,2019,23.7,17.88,5.82,,
Bulgaria,Eastern,Arts & entertainment,2020,21.0,17.28,3.72,,
Bulgaria,Eastern,Arts & entertainment,2021,19.1,16.4,2.7,,
Bulgaria,Eastern,Arts & entertainment,2022,16.6,15.68,0.92,,
Bulgaria,Eastern,Arts & entertainment,2023,14.9,16.38,-1.48,p,provisional
Bulgaria,Eastern,Arts & entertainment,2024,10.9,15.79,-4.89,p,provisional
Bulgaria,Eastern,Construction,2007,-15.6,-4.09,-11.51,,
Bulgaria,Eastern,Construction,2008,-10.3,0.8,-11.1,,
Bulgaria,Eastern,Construction,2009,-4.3,0.82,-5.12,,
Bulgaria,Eastern,Construction,2010,-4.6,-0.56,-4.04,,
Bulgaria,Eastern,Construction,2011,-8.0,1.1,-9.1,,
Bulgaria,Eastern,Construction,2012,-6.0,1.74,-7.74,,
Bulgaria,Eastern,Construction,2013,-8.4,-0.09,-8.31,,
Bulgaria,Eastern,Construction,2014,-8.2,0.35,-8.55,,
Bulgaria,Eastern,Construction,2015,-10.5,-0.4,-10.1,,
Bulgaria,Eastern,Construction,2016,-12.6,-0.81,-11.79,,
Bulgaria,Eastern,Construction,2017,-13.3,-1.56,-11.74,,
Bulgaria,Eastern,Construction,2018,-14.5,-0.48,-14.02,,
Bulgaria,Eastern,Construction,2019,-12.4,-1.5,-10.9,,
Bulgaria,Eastern,Construction,2020,-17.3,-2.33,-14.97,,
Bulgaria,Eastern,Construction,2021,-16.9,-2.52,-14.38,,
Bulgaria,Eastern,Construction,2022,-19.7,-3.44,-16.26,,
Bulgaria,Eastern,Construction,2023,-25.0,-3.4,-21.6,p,provisional
Bulgaria,Eastern,Construction,2024,-24.8,-3.01,-21.79,p,provisional
Bulgaria,Eastern,Education,2007,13.4,11.25,2.15,,
Bulgaria,Eastern,Education,2008,11.9,13.8,-1.9,,
Bulgaria,Eastern,Education,2009,14.5,12.7,1.8,,
Bulgaria,Eastern,Education,2010,13.2,12.44,0.76,,
Bulgaria,Eastern,Education,2011,11.3,11.03,0.27,,
Bulgaria,Eastern,Education,2012,13.9,10.98,2.92,,
Bulgaria,Eastern,Education,2013,12.4,11.64,0.76,,
Bulgaria,Eastern,Education,2014,15.6,11.52,4.08,,
Bulgaria,Eastern,Education,2015,17.1,11.38,5.72,,
Bulgaria,Eastern,Education,2016,14.6,11.88,2.72,,
Bulgaria,Eastern,Education,2017,13.1,11.38,1.72,,
Bulgaria,Eastern,Education,2018,12.0,11.46,0.54,,
Bulgaria,Eastern,Education,2019,8.1,11.31,-3.21,,
Bulgaria,Eastern,Education,2020,6.8,10.26,-3.46,,
Bulgaria,Eastern,Education,2021,5.6,9.88,-4.28,,
Bulgaria,Eastern,Education,2022,2.2,9.29,-7.09,,
Bulgaria,Eastern,Education,2023,3.6,9.56,-5.96,p,provisional
Bulgaria,Eastern,Education,2024,4.9,9.47,-4.57,p,provisional
Bulgaria,Eastern,Electricity & gas,2007,9.2,15.51,-6.31,,
Bulgaria,Eastern,Electricity & gas,2008,15.9,17.62,-1.72,,
Bulgaria,Eastern,Electricity & gas,2009,17.0,17.51,-0.51,,
Bulgaria,Eastern,Electricity & gas,2010,15.7,16.49,-0.79,,
Bulgaria,Eastern,Electricity & gas,2011,20.8,13.56,7.24,,
Bulgaria,Eastern,Electricity & gas,2012,15.3,13.34,1.96,,
Bulgaria,Eastern,Electricity & gas,2013,13.0,12.18,0.82,,
Bulgaria,Eastern,Electricity & gas,2014,14.0,12.24,1.76,,
Bulgaria,Eastern,Electricity & gas,2015,8.1,11.63,-3.53,,
Bulgaria,Eastern,Electricity & gas,2016,11.2,10.79,0.41,,
Bulgaria,Eastern,Electricity & gas,2017,12.9,10.49,2.41,,
Bulgaria,Eastern,Electricity & gas,2018,11.4,11.55,-0.15,,
Bulgaria,Eastern,Electricity & gas,2019,6.2,9.89,-3.69,,
Bulgaria,Eastern,Electricity & gas,2020,2.2,9.17,-6.97,,
Bulgaria,Eastern,Electricity & gas,2021,1.8,8.33,-6.53,,
Bulgaria,Eastern,Electricity & gas,2022,-2.0,7.52,-9.52,,
Bulgaria,Eastern,Electricity & gas,2023,0.3,7.98,-7.68,p,provisional
Bulgaria,Eastern,Electricity & gas,2024,0.1,8.11,-8.01,p,provisional
Bulgaria,Eastern,Finance & insurance,2007,24.7,28.03,-3.33,,
Bulgaria,Eastern,Finance & insurance,2008,23.6,31.2,-7.6,,
Bulgaria,Eastern,Finance & insurance,2009,23.8,31.22,-7.42,,
Bulgaria,Eastern,Finance & insurance,2010,24.5,29.03,-4.53,,
Bulgaria,Eastern,Finance & insurance,2011,20.8,29.99,-9.19,,
Bulgaria,Eastern,Finance & insurance,2012,25.5,29.75,-4.25,,
Bulgaria,Eastern,Finance & insurance,2013,24.9,28.7,-3.8,,
Bulgaria,Eastern,Finance & insurance,2014,23.1,28.15,-5.05,,
Bulgaria,Eastern,Finance & insurance,2015,22.7,27.69,-4.99,,
Bulgaria,Eastern,Finance & insurance,2016,22.3,26.46,-4.16,,
Bulgaria,Eastern,Finance & insurance,2017,24.2,27.26,-3.06,,
Bulgaria,Eastern,Finance & insurance,2018,25.9,26.38,-0.48,,
Bulgaria,Eastern,Finance & insurance,2019,27.6,26.03,1.57,,
Bulgaria,Eastern,Finance & insurance,2020,28.7,25.88,2.82,,
Bulgaria,Eastern,Finance & insurance,2021,27.8,25.09,2.71,,
Bulgaria,Eastern,Finance & insurance,2022,22.6,24.37,-1.77,,
Bulgaria,Eastern,Finance & insurance,2023,27.6,24.24,3.36,p,provisional
Bulgaria,Eastern,Finance & insurance,2024,20.3,24.24,-3.94,p,provisional
Bulgaria,Eastern,Health & social work,2007,26.0,21.08,4.92,,
Bulgaria,Eastern,Health & social work,2008,30.2,20.73,9.47,,
Bulgaria,Eastern,Health & social work,2009,30.5,20.72,9.78,,
Bulgaria,Eastern,Health & social work,2010,27.2,20.26,6.94,,
Bulgaria,Eastern,Health & social work,2011,25.3,20.36,4.94,,
Bulgaria,Eastern,Health & social work,2012,29.2,20.35,8.85,,
Bulgaria,Eastern,Health & social work,2013,28.5,20.0,8.5,,
Bulgaria,Eastern,Health & social work,2014,29.2,18.6,10.6,,
Bulgaria,Eastern,Health & social work,2015,32.4,19.34,13.06,,
Bulgaria,Eastern,Health & social work,2016,31.6,18.5,13.1,,
Bulgaria,Eastern,Health & social work,2017,30.1,18.44,11.66,,
Bulgaria,Eastern,Health & social work,2018,29.9,18.0,11.9,,
Bulgaria,Eastern,Health & social work,2019,28.6,17.54,11.06,,
Bulgaria,Eastern,Health & social work,2020,25.4,17.34,8.06,,
Bulgaria,Eastern,Health & social work,2021,23.8,17.61,6.19,,
Bulgaria,Eastern,Health & social work,2022,20.5,16.69,3.81,,
Bulgaria,Eastern,Health & social work,2023,21.5,16.86,4.64,p,provisional
Bulgaria,Eastern,Health & social work,2024,17.4,16.44,0.96,p,provisional
Bulgaria,Eastern,ICT,2007,14.0,18.29,-4.29,,
Bulgaria,Eastern,ICT,2008,13.7,21.31,-7.61,,
Bulgaria,Eastern,ICT,2009,19.7,21.09,-1.39,,
Bulgaria,Eastern,ICT,2010,13.8,20.16,-6.36,,
Bulgaria,Eastern,ICT,2011,9.4,19.29,-9.89,,
Bulgaria,Eastern,ICT,2012,14.5,19.6,-5.1,,
Bulgaria,Eastern,ICT,2013,17.7,19.35,-1.65,,
Bulgaria,Eastern,ICT,2014,17.9,18.67,-0.77,,
Bulgaria,Eastern,ICT,2015,19.4,19.15,0.25,,
Bulgaria,Eastern,ICT,2016,19.5,19.1,0.4,,
Bulgaria,Eastern,ICT,2017,21.7,19.68,2.02,,
Bulgaria,Eastern,ICT,2018,21.7,19.41,2.29,,
Bulgaria,Eastern,ICT,2019,24.3,19.66,4.64,,
Bulgaria,Eastern,ICT,2020,26.2,19.41,6.79,,
Bulgaria,Eastern,ICT,2021,27.7,19.15,8.55,,
Bulgaria,Eastern,ICT,2022,27.3,19.56,7.74,,
Bulgaria,Eastern,ICT,2023,29.3,19.65,9.65,p,provisional
Bulgaria,Eastern,ICT,2024,28.3,19.33,8.97,p,provisional
Bulgaria,Eastern,Manufacturing,2007,24.2,24.84,-0.64,,
Bulgaria,Eastern,Manufacturing,2008,25.0,23.5,1.5,,
Bulgaria,Eastern,Manufacturing,2009,24.2,22.39,1.81,,
Bulgaria,Eastern,Manufacturing,2010,24.1,21.21,2.89,,
Bulgaria,Eastern,Manufacturing,2011,25.2,21.0,4.2,,
Bulgaria,Eastern,Manufacturing,2012,26.4,21.17,5.23,,
Bulgaria,Eastern,Manufacturing,2013,26.8,20.76,6.04,,
Bulgaria,Eastern,Manufacturing,2014,25.0,20.32,4.68,,
Bulgaria,Eastern,Manufacturing,2015,25.6,19.69,5.91,,
Bulgaria,Eastern,Manufacturing,2016,23.6,19.49,4.11,,
Bulgaria,Eastern,Manufacturing,2017,22.9,19.21,3.69,,
Bulgaria,Eastern,Manufacturing,2018,22.4,18.51,3.89,,
Bulgaria,Eastern,Manufacturing,2019,23.1,18.28,4.82,,
Bulgaria,Eastern,Manufacturing,2020,23.3,17.42,5.88,,
Bulgaria,Eastern,Manufacturing,2021,23.3,17.06,6.24,,
Bulgaria,Eastern,Manufacturing,2022,24.3,16.52,7.78,,
Bulgaria,Eastern,Manufacturing,2023,22.7,16.0,6.7,p,provisional
Bulgaria,Eastern,Manufacturing,2024,21.5,15.3,6.2,p,provisional
Bulgaria,Eastern,Mining & quarrying,2007,26.9,11.31,15.59,,
Bulgaria,Eastern,Mining & quarrying,2008,23.7,13.42,10.28,,
Bulgaria,Eastern,Mining & quarrying,2009,18.8,13.42,5.38,,
Bulgaria,Eastern,Mining & quarrying,2010,15.9,9.81,6.09,,
Bulgaria,Eastern,Mining & quarrying,2011,16.4,9.22,7.18,,
Bulgaria,Eastern,Mining & quarrying,2012,21.2,9.94,11.26,,
Bulgaria,Eastern,Mining & quarrying,2013,17.1,9.53,7.57,,
Bulgaria,Eastern,Mining & quarrying,2014,16.8,7.75,9.05,,
Bulgaria,Eastern,Mining & quarrying,2015,17.7,10.05,7.65,,
Bulgaria,Eastern,Mining & quarrying,2016,15.0,9.56,5.44,,
Bulgaria,Eastern,Mining & quarrying,2017,14.5,11.11,3.39,,
Bulgaria,Eastern,Mining & quarrying,2018,12.2,11.41,0.79,,
Bulgaria,Eastern,Mining & quarrying,2019,14.1,9.42,4.68,,
Bulgaria,Eastern,Mining & quarrying,2020,13.4,8.23,5.17,,
Bulgaria,Eastern,Mining & quarrying,2021,14.3,6.42,7.88,,
Bulgaria,Eastern,Mining & quarrying,2022,14.7,5.23,9.47,,
Bulgaria,Eastern,Mining & quarrying,2023,18.2,6.08,12.12,p,provisional
Bulgaria,Eastern,Mining & quarrying,2024,10.9,6.48,4.42,p,provisional
Bulgaria,Eastern,Other services,2007,-3.5,22.92,-26.42,,
Bulgaria,Eastern,Other services,2008,-3.7,20.21,-23.91,,
Bulgaria,Eastern,Other services,2009,0.8,20.3,-19.5,,
Bulgaria,Eastern,Other services,2010,-0.8,21.75,-22.55,,
Bulgaria,Eastern,Other services,2011,5.2,19.12,-13.92,,
Bulgaria,Eastern,Other services,2012,-0.9,19.07,-19.97,,
Bulgaria,Eastern,Other services,2013,-1.9,18.06,-19.96,,
Bulgaria,Eastern,Other services,2014,3.5,19.07,-15.57,,
Bulgaria,Eastern,Other services,2015,4.1,17.8,-13.7,,
Bulgaria,Eastern,Other services,2016,-3.2,15.62,-18.82,,
Bulgaria,Eastern,Other services,2017,-2.9,15.52,-18.42,,
Bulgaria,Eastern,Other services,2018,-7.3,15.64,-22.94,,
Bulgaria,Eastern,Other services,2019,-2.7,15.38,-18.08,,
Bulgaria,Eastern,Other services,2020,-0.7,13.77,-14.47,,
Bulgaria,Eastern,Other services,2021,-3.0,13.52,-16.52,,
Bulgaria,Eastern,Other services,2022,-10.1,11.66,-21.76,,
Bulgaria,Eastern,Other services,2023,-10.1,11.73,-21.83,p,provisional
Bulgaria,Eastern,Other services,2024,-9.4,11.16,-20.56,p,provisional
Bulgaria,Eastern,Professional & scientific,2007,-9.2,13.3,-22.5,,
Bulgaria,Eastern,Professional & scientific,2008,11.8,20.41,-8.61,,
Bulgaria,Eastern,Professional & scientific,2009,11.7,19.84,-8.14,,
Bulgaria,Eastern,Professional & scientific,2010,8.4,19.08,-10.68,,
Bulgaria,Eastern,Professional & scientific,2011,6.4,19.24,-12.84,,
Bulgaria,Eastern,Professional & scientific,2012,12.6,19.28,-6.68,,
Bulgaria,Eastern,Professional & scientific,2013,14.0,19.12,-5.12,,
Bulgaria,Eastern,Professional & scientific,2014,13.1,18.93,-5.83,,
Bulgaria,Eastern,Professional & scientific,2015,11.1,19.53,-8.43,,
Bulgaria,Eastern,Professional & scientific,2016,4.8,18.95,-14.15,,
Bulgaria,Eastern,Professional & scientific,2017,8.6,19.69,-11.09,,
Bulgaria,Eastern,Professional & scientific,2018,12.1,19.4,-7.3,,
Bulgaria,Eastern,Professional & scientific,2019,16.1,18.04,-1.94,,
Bulgaria,Eastern,Professional & scientific,2020,8.2,16.96,-8.76,,
Bulgaria,Eastern,Professional & scientific,2021,14.2,16.07,-1.87,,
Bulgaria,Eastern,Professional & scientific,2022,12.0,15.54,-3.54,,
Bulgaria,Eastern,Professional & scientific,2023,12.8,15.65,-2.85,p,provisional
Bulgaria,Eastern,Professional & scientific,2024,16.2,15.69,0.51,p,provisional
Bulgaria,Eastern,Public admin,2007,4.9,6.42,-1.52,,
Bulgaria,Eastern,Public admin,2008,10.8,12.74,-1.94,,
Bulgaria,Eastern,Public admin,2009,13.0,11.92,1.08,,
Bulgaria,Eastern,Public admin,2010,12.5,10.69,1.81,,
Bulgaria,Eastern,Public admin,2011,9.5,9.96,-0.46,,
Bulgaria,Eastern,Public admin,2012,9.2,9.14,0.06,,
Bulgaria,Eastern,Public admin,2013,3.7,9.14,-5.44,,
Bulgaria,Eastern,Public admin,2014,5.2,9.21,-4.01,,
Bulgaria,Eastern,Public admin,2015,7.0,8.08,-1.08,,
Bulgaria,Eastern,Public admin,2016,6.3,9.0,-2.7,,
Bulgaria,Eastern,Public admin,2017,8.8,8.94,-0.14,,
Bulgaria,Eastern,Public admin,2018,8.3,6.84,1.46,,
Bulgaria,Eastern,Public admin,2019,8.6,8.19,0.41,,
Bulgaria,Eastern,Public admin,2020,10.7,8.26,2.44,,
Bulgaria,Eastern,Public admin,2021,12.0,8.39,3.61,,
Bulgaria,Eastern,Public admin,2022,9.7,8.3,1.4,,
Bulgaria,Eastern,Public admin,2023,12.7,7.55,5.15,p,provisional
Bulgaria,Eastern,Public admin,2024,9.8,7.72,2.08,p,provisional
Bulgaria,Eastern,Real estate,2007,2.2,14.16,-11.96,,
Bulgaria,Eastern,Real estate,2008,7.1,17.98,-10.88,,
Bulgaria,Eastern,Real estate,2009,3.4,17.5,-14.1,,
Bulgaria,Eastern,Real estate,2010,-0.2,17.63,-17.83,,
Bulgaria,Eastern,Real estate,2011,-0.3,17.0,-17.3,,
Bulgaria,Eastern,Real estate,2012,8.8,14.48,-5.68,,
Bulgaria,Eastern,Real estate,2013,10.5,14.22,-3.72,,
Bulgaria,Eastern,Real estate,2014,10.8,13.87,-3.07,,
Bulgaria,Eastern,Real estate,2015,4.0,12.5,-8.5,,
Bulgaria,Eastern,Real estate,2016,3.4,12.42,-9.02,,
Bulgaria,Eastern,Real estate,2017,-2.4,10.75,-13.15,,
Bulgaria,Eastern,Real estate,2018,-11.1,10.39,-21.49,,
Bulgaria,Eastern,Real estate,2019,-2.5,10.93,-13.43,,
Bulgaria,Eastern,Real estate,2020,-0.1,11.7,-11.8,,
Bulgaria,Eastern,Real estate,2021,7.9,12.03,-4.13,,
Bulgaria,Eastern,Real estate,2022,10.1,12.41,-2.31,,
Bulgaria,Eastern,Real estate,2023,9.5,11.47,-1.97,p,provisional
Bulgaria,Eastern,Real estate,2024,7.7,10.25,-2.55,p,provisional
Bulgaria,Eastern,Transport & storage,2007,14.0,2.8,11.2,,
Bulgaria,Eastern,Transport & storage,2008,15.3,8.5,6.8,,
Bulgaria,Eastern,Transport & storage,2009,12.6,7.94,4.66,,
